am_id,amenity,hotel_id
12681,"Breakfast available",1797807
12682,"Breakfast buffet",1797807
12683,"Rooftop bar",1797807
12684,"Airport transportation",1797807
12685,"Shuttle bus service",1797807
12686,"Car hire",1797807
12687,"Business Centre with Internet Access",1797807
12688,"Conference facilities",1797807
12689,"Banquet room",1797807
12690,"Meeting rooms",1797807
12691,Spa,1797807
12692,"Baggage storage",1797807
12693,Concierge,1797807
12694,"Currency exchange",1797807
12695,"Non-smoking hotel",1797807
12696,"Butler service",1797807
12697,"Dry cleaning",1797807
12698,"Laundry service",1797807
12699,"Ironing service",1797807
12700,"Air conditioning",1797807
12701,Housekeeping,1797807
12702,"Room service",1797807
12703,Minibar,1797807
12704,"Flatscreen TV",1797807
12705,"Non-smoking rooms",1797807
12706,Suites,1797807
12707,"Family rooms",1797807
12708,"Free parking",1804898
12709,"Free High Speed Internet (WiFi)",1804898
12710,"Hot bath",1804898
12711,"Fitness Centre with Gym / Workout Room",1804898
12712,"Free breakfast",1804898
12713,"Kids stay free",1804898
12714,Babysitting,1804898
12715,"Airport transportation",1804898
12716,"Valet parking",1804898
12717,Wifi,1804898
12718,"Rooftop pool",1804898
12719,"Adult pool",1804898
12720,"Outdoor pool",1804898
12721,"Heated pool",1804898
12722,"Fitness / spa changing rooms",1804898
12723,Sauna,1804898
12724,"Bar / lounge",1804898
12725,Restaurant,1804898
12726,"Breakfast available",1804898
12727,"Breakfast buffet",1804898
12728,"Breakfast in the room",1804898
12729,"Car hire",1804898
12730,"Taxi service",1804898
12731,"Business Centre with Internet Access",1804898
12732,"Conference facilities",1804898
12733,"Banquet room",1804898
12734,"Meeting rooms",1804898
12735,Spa,1804898
12736,Massage,1804898
12737,Salon,1804898
12738,"Rooftop terrace",1804898
12739,"24-hour security",1804898
12740,"Baggage storage",1804898
12741,Concierge,1804898
12742,"Currency exchange",1804898
12743,Newspaper,1804898
12744,"Non-smoking hotel",1804898
12745,"Sun terrace",1804898
12746,"Sun umbrellas",1804898
12747,Doorperson,1804898
12748,"First aid kit",1804898
12749,"24-hour front desk",1804898
12750,"Express check-in / check-out",1804898
12751,"Dry cleaning",1804898
12752,"Laundry service",1804898
12753,"Ironing service",1804898
12754,Shoeshine,1804898
12755,"Allergy-free room",1804898
12756,"Blackout curtains",1804898
12757,"Air conditioning",1804898
12758,Desk,1804898
12759,Housekeeping,1804898
12760,"Coffee / tea maker",1804898
12761,"Cable / satellite TV",1804898
12762,"Walk-in shower",1804898
12763,"Soundproof rooms",1804898
12764,Bathrobes,1804898
12765,"Interconnected rooms available",1804898
12766,"Room service",1804898
12767,Safe,1804898
12768,"VIP room facilities",1804898
12769,"Wardrobe / wardrobe",1804898
12770,"Bottled water",1804898
12771,Iron,1804898
12772,"Laptop safe",1804898
12773,"Private bathrooms",1804898
12774,"Wake-up service / alarm clock",1804898
12775,Minibar,1804898
12776,Refrigerator,1804898
12777,"Electric kettle",1804898
12778,"Flatscreen TV",1804898
12779,"Bath / shower",1804898
12780,"Complimentary toiletries",1804898
12781,"Hair dryer",1804898
12782,"City view",1804898
12783,"Bridal suite",1804898
12784,"Non-smoking rooms",1804898
12785,Suites,1804898
12786,"Family rooms",1804898
12787,"Smoking rooms available",1804898
12788,"Free parking",1838531
12789,"Free High Speed Internet (WiFi)",1838531
12790,Pool,1838531
12791,"Fitness Centre with Gym / Workout Room",1838531
12792,"Free breakfast",1838531
12793,Badminton,1838531
12794,"Bicycle rental",1838531
12795,"Kids stay free",1838531
12796,"Valet parking",1838531
12797,Wifi,1838531
12798,"Pool / beach towels",1838531
12799,"Swimming pool toys",1838531
12800,"Outdoor pool",1838531
12801,"Fitness / spa changing rooms",1838531
12802,"Bar / lounge",1838531
12803,"Coffee shop",1838531
12804,Restaurant,1838531
12805,"Breakfast available",1838531
12806,"Breakfast buffet",1838531
12807,"Complimentary welcome drink",1838531
12808,"Kid-friendly buffet",1838531
12809,"Outdoor dining area",1838531
12810,"Wine / champagne",1838531
12811,"Game room",1838531
12812,"Bicycle tours",1838531
12813,"Table tennis",1838531
12814,"Children Activities (Kid / Family Friendly)",1838531
12815,"Kids club",1838531
12816,"Kids pool",1838531
12817,"Kids' outdoor play equipment",1838531
12818,"Highchairs available",1838531
12819,"Airport transportation",1838531
12820,"Car hire",1838531
12821,"Taxi service",1838531
12822,"Business Centre with Internet Access",1838531
12823,"Conference facilities",1838531
12824,"Banquet room",1838531
12825,"Meeting rooms",1838531
12826,Spa,1838531
12827,"Facial treatments",1838531
12828,"Foot massage",1838531
12829,"Full body massage",1838531
12830,"Head massage",1838531
12831,"Makeup services",1838531
12832,Manicure,1838531
12833,Massage,1838531
12834,"Massage chair",1838531
12835,"Neck massage",1838531
12836,Pedicure,1838531
12837,Salon,1838531
12838,"Steam room",1838531
12839,"Waxing services",1838531
12840,"24-hour security",1838531
12841,"Baggage storage",1838531
12842,Concierge,1838531
12843,"Gift shop",1838531
12844,Newspaper,1838531
12845,"Outdoor fireplace",1838531
12846,"Outdoor furniture",1838531
12847,"First aid kit",1838531
12848,"24-hour front desk",1838531
12849,"Dry cleaning",1838531
12850,"Laundry service",1838531
12851,"Ironing service",1838531
12852,Shoeshine,1838531
12853,"Air conditioning",1838531
12854,"Private balcony",1838531
12855,"Room service",1838531
12856,Safe,1838531
12857,"Coffee / tea maker",1838531
12858,Minibar,1838531
12859,"Cable / satellite TV",1838531
12860,"Whirlpool bathtub",1838531
12861,Sofa,1838531
12862,Telephone,1838531
12863,"Wardrobe / wardrobe",1838531
12864,"Bottled water",1838531
12865,"Clothes rack",1838531
12866,Iron,1838531
12867,"Private bathrooms",1838531
12868,"Wake-up service / alarm clock",1838531
12869,Refrigerator,1838531
12870,"Electric kettle",1838531
12871,"Flatscreen TV",1838531
12872,"Bath / shower",1838531
12873,"Complimentary toiletries",1838531
12874,"Hair dryer",1838531
12875,"Pool view",1838531
12876,Suites,1838531
12877,"Family rooms",1838531
12878,"Smoking rooms available",1838531
12879,"Free parking",1845662
12880,"Free High Speed Internet (WiFi)",1845662
12881,Pool,1845662
12882,"Fitness Centre with Gym / Workout Room",1845662
12883,"Free breakfast",1845662
12884,"Kids stay free",1845662
12885,Babysitting,1845662
12886,"Airport transportation",1845662
12887,"Valet parking",1845662
12888,Wifi,1845662
12889,"Paid wifi",1845662
12890,"Rooftop pool",1845662
12891,"Outdoor pool",1845662
12892,"Fitness / spa changing rooms",1845662
12893,"Bar / lounge",1845662
12894,"Coffee shop",1845662
12895,Restaurant,1845662
12896,"Breakfast buffet",1845662
12897,"Car hire",1845662
12898,"Taxi service",1845662
12899,"Business Centre with Internet Access",1845662
12900,"Conference facilities",1845662
12901,"Banquet room",1845662
12902,"Meeting rooms",1845662
12903,Spa,1845662
12904,Massage,1845662
12905,"Rooftop terrace",1845662
12906,"24-hour security",1845662
12907,"Baggage storage",1845662
12908,Concierge,1845662
12909,"Currency exchange",1845662
12910,Newspaper,1845662
12911,Doorperson,1845662
12912,"24-hour front desk",1845662
12913,"Express check-in / check-out",1845662
12914,"Dry cleaning",1845662
12915,"Laundry service",1845662
12916,"Ironing service",1845662
12917,Shoeshine,1845662
12918,"Allergy-free room",1845662
12919,"Blackout curtains",1845662
12920,"Air conditioning",1845662
12921,Housekeeping,1845662
12922,"Interconnected rooms available",1845662
12923,"Room service",1845662
12924,Minibar,1845662
12925,"Flatscreen TV",1845662
12926,"Soundproof rooms",1845662
12927,Safe,1845662
12928,"VIP room facilities",1845662
12929,"Non-smoking rooms",1845662
12930,Suites,1845662
12931,"Family rooms",1845662
12932,"Smoking rooms available",1845662
12933,"Free parking",1866256
12934,"Free High Speed Internet (WiFi)",1866256
12935,Pool,1866256
12936,"Fitness Centre with Gym / Workout Room",1866256
12937,"Free breakfast",1866256
12938,"Table tennis",1866256
12939,"Nightclub / DJ",1866256
12940,"Kids stay free",1866256
12941,"Valet parking",1866256
12942,Wifi,1866256
12943,"Pool / beach towels",1866256
12944,"Infinity pool",1866256
12945,"Pool with view",1866256
12946,"Outdoor pool",1866256
12947,"Yoga classes",1866256
12948,"Fitness / spa changing rooms",1866256
12949,"Personal trainer",1866256
12950,Sauna,1866256
12951,"Bar / lounge",1866256
12952,"Coffee shop",1866256
12953,Restaurant,1866256
12954,"Breakfast available",1866256
12955,"Breakfast buffet",1866256
12956,"Breakfast in the room",1866256
12957,"Happy hour",1866256
12958,"Kid-friendly buffet",1866256
12959,"Kids' meals",1866256
12960,"Outdoor dining area",1866256
12961,"Snack bar",1866256
12962,"Special diet menus",1866256
12963,"Wine / champagne",1866256
12964,Babysitting,1866256
12965,"Highchairs available",1866256
12966,"Airport transportation",1866256
12967,"Car hire",1866256
12968,"Taxi service",1866256
12969,"Business Centre with Internet Access",1866256
12970,"Conference facilities",1866256
12971,"Banquet room",1866256
12972,"Meeting rooms",1866256
12973,Spa,1866256
12974,"Body wrap",1866256
12975,"Couples massage",1866256
12976,"Facial treatments",1866256
12977,"Foot massage",1866256
12978,"Full body massage",1866256
12979,"Hand massage",1866256
12980,"Head massage",1866256
12981,"Makeup services",1866256
12982,Manicure,1866256
12983,Massage,1866256
12984,"Neck massage",1866256
12985,Pedicure,1866256
12986,Salon,1866256
12987,"Steam room",1866256
12988,"Waxing services",1866256
12989,"24-hour security",1866256
12990,"BBQ facilities",1866256
12991,"Baggage storage",1866256
12992,Concierge,1866256
12993,"Currency exchange",1866256
12994,"Executive lounge access",1866256
12995,Newspaper,1866256
12996,"Outdoor furniture",1866256
12997,"Sun deck",1866256
12998,"Sun loungers / beach chairs",1866256
12999,"Sun terrace",1866256
13000,"Sun umbrellas",1866256
13001,"Butler service",1866256
13002,Doorperson,1866256
13003,"First aid kit",1866256
13004,Umbrella,1866256
13005,"24-hour front desk",1866256
13006,"Express check-in / check-out",1866256
13007,"Dry cleaning",1866256
13008,"Laundry service",1866256
13009,"Ironing service",1866256
13010,Shoeshine,1866256
13011,"Blackout curtains",1866256
13012,"Air purifier",1866256
13013,"Air conditioning",1866256
13014,Desk,1866256
13015,Housekeeping,1866256
13016,"Coffee / tea maker",1866256
13017,"Cable / satellite TV",1866256
13018,"Walk-in shower",1866256
13019,Bathrobes,1866256
13020,"Interconnected rooms available",1866256
13021,"Room service",1866256
13022,Safe,1866256
13023,"Seating area",1866256
13024,Sofa,1866256
13025,Telephone,1866256
13026,"VIP room facilities",1866256
13027,"Wardrobe / wardrobe",1866256
13028,"Bottled water",1866256
13029,"Clothes rack",1866256
13030,Iron,1866256
13031,"Laptop safe",1866256
13032,"Private bathrooms",1866256
13033,"Wake-up service / alarm clock",1866256
13034,Minibar,1866256
13035,"Electric kettle",1866256
13036,"Flatscreen TV",1866256
13037,"iPod docking station",1866256
13038,"Bath / shower",1866256
13039,"Complimentary toiletries",1866256
13040,"Hair dryer",1866256
13041,"City view",1866256
13042,"Pool view",1866256
13043,"Non-smoking rooms",1866256
13044,Suites,1866256
13045,"Family rooms",1866256
13046,"Smoking rooms available",1866256
13047,"Free parking",1866706
13048,"Free High Speed Internet (WiFi)",1866706
13049,Pool,1866706
13050,"Fitness Centre with Gym / Workout Room",1866706
13051,"Free breakfast",1866706
13052,"Kids stay free",1866706
13053,Babysitting,1866706
13054,"Car hire",1866706
13055,"Valet parking",1866706
13056,Wifi,1866706
13057,"Paid internet",1866706
13058,"Hot bath",1866706
13059,"Infinity pool",1866706
13060,"Indoor pool",1866706
13061,"Outdoor pool",1866706
13062,"Fitness / spa changing rooms",1866706
13063,"Bar / lounge",1866706
13064,Restaurant,1866706
13065,"Breakfast available",1866706
13066,"Breakfast buffet",1866706
13067,"Breakfast in the room",1866706
13068,"Taxi service",1866706
13069,"Business Centre with Internet Access",1866706
13070,"Conference facilities",1866706
13071,"Banquet room",1866706
13072,"Meeting rooms",1866706
13073,"Facial treatments",1866706
13074,Massage,1866706
13075,Salon,1866706
13076,"Rooftop terrace",1866706
13077,"24-hour security",1866706
13078,"Baggage storage",1866706
13079,Concierge,1866706
13080,"Currency exchange",1866706
13081,Newspaper,1866706
13082,"Butler service",1866706
13083,Doorperson,1866706
13084,"24-hour front desk",1866706
13085,"Express check-in / check-out",1866706
13086,"Dry cleaning",1866706
13087,"Laundry service",1866706
13088,"Ironing service",1866706
13089,Shoeshine,1866706
13090,"Allergy-free room",1866706
13091,"Air conditioning",1866706
13092,Housekeeping,1866706
13093,"Room service",1866706
13094,Safe,1866706
13095,"VIP room facilities",1866706
13096,Minibar,1866706
13097,"Flatscreen TV",1866706
13098,"Non-smoking rooms",1866706
13099,Suites,1866706
13100,"Family rooms",1866706
13101,"Smoking rooms available",1866706
13102,"Free parking",1879037
13103,"Free High Speed Internet (WiFi)",1879037
13104,Pool,1879037
13105,"Fitness Centre with Gym / Workout Room",1879037
13106,"Free breakfast",1879037
13107,"Kids stay free",1879037
13108,Babysitting,1879037
13109,"Airport transportation",1879037
13110,"Valet parking",1879037
13111,Wifi,1879037
13112,"Paid wifi",1879037
13113,"Rooftop pool",1879037
13114,"Indoor pool",1879037
13115,"Outdoor pool",1879037
13116,"Fitness / spa changing rooms",1879037
13117,"Coffee shop",1879037
13118,Restaurant,1879037
13119,"Breakfast buffet",1879037
13120,"Special diet menus",1879037
13121,"Car hire",1879037
13122,"Taxi service",1879037
13123,"Business Centre with Internet Access",1879037
13124,"Conference facilities",1879037
13125,"Banquet room",1879037
13126,"Meeting rooms",1879037
13127,Spa,1879037
13128,Massage,1879037
13129,Salon,1879037
13130,"24-hour security",1879037
13131,"Baggage storage",1879037
13132,Concierge,1879037
13133,"Currency exchange",1879037
13134,Newspaper,1879037
13135,"Butler service",1879037
13136,Doorperson,1879037
13137,"24-hour check-in",1879037
13138,"24-hour front desk",1879037
13139,"Express check-in / check-out",1879037
13140,"Dry cleaning",1879037
13141,"Laundry service",1879037
13142,"Ironing service",1879037
13143,Shoeshine,1879037
13144,"Allergy-free room",1879037
13145,"Blackout curtains",1879037
13146,"Air conditioning",1879037
13147,Housekeeping,1879037
13148,"Room service",1879037
13149,Safe,1879037
13150,Minibar,1879037
13151,"Flatscreen TV",1879037
13152,"Soundproof rooms",1879037
13153,"VIP room facilities",1879037
13154,Iron,1879037
13155,"Non-smoking rooms",1879037
13156,Suites,1879037
13157,"Family rooms",1879037
13158,"Smoking rooms available",1879037
13159,"Free parking",1964988
13160,"Free High Speed Internet (WiFi)",1964988
13161,"Fitness Centre with Gym / Workout Room",1964988
13162,"Free breakfast",1964988
13163,"Bicycle rental",1964988
13164,"Nightclub / DJ",1964988
13165,"Children's television networks",1964988
13166,"Airport transportation",1964988
13167,"Valet parking",1964988
13168,Wifi,1964988
13169,"Fitness / spa changing rooms",1964988
13170,Sauna,1964988
13171,"Bar / lounge",1964988
13172,"Coffee shop",1964988
13173,Restaurant,1964988
13174,"Breakfast available",1964988
13175,"Breakfast buffet",1964988
13176,"Wine / champagne",1964988
13177,"Car hire",1964988
13178,"Taxi service",1964988
13179,"Conference facilities",1964988
13180,"Banquet room",1964988
13181,"Meeting rooms",1964988
13182,Spa,1964988
13183,"Facial treatments",1964988
13184,"Foot massage",1964988
13185,"Full body massage",1964988
13186,"Hand massage",1964988
13187,"Head massage",1964988
13188,"Makeup services",1964988
13189,Manicure,1964988
13190,Massage,1964988
13191,Pedicure,1964988
13192,Salon,1964988
13193,"24-hour security",1964988
13194,"BBQ facilities",1964988
13195,"Baggage storage",1964988
13196,Concierge,1964988
13197,"Currency exchange",1964988
13198,Newspaper,1964988
13199,"First aid kit",1964988
13200,"24-hour front desk",1964988
13201,"Express check-in / check-out",1964988
13202,"Laundry service",1964988
13203,"Ironing service",1964988
13204,"Blackout curtains",1964988
13205,Bathrobes,1964988
13206,"Air conditioning",1964988
13207,Desk,1964988
13208,"Coffee / tea maker",1964988
13209,"Cable / satellite TV",1964988
13210,"Extra long beds",1964988
13211,"Bath / shower",1964988
13212,Housekeeping,1964988
13213,"Room service",1964988
13214,Safe,1964988
13215,"Seating area",1964988
13216,Telephone,1964988
13217,"Bottled water",1964988
13218,"Laptop safe",1964988
13219,"Private bathrooms",1964988
13220,"Tile / marble floor",1964988
13221,"Wake-up service / alarm clock",1964988
13222,"Electric kettle",1964988
13223,"Flatscreen TV",1964988
13224,"Complimentary toiletries",1964988
13225,"Hair dryer",1964988
13226,"City view",1964988
13227,"Non-smoking rooms",1964988
13228,Suites,1964988
13229,"Family rooms",1964988
13230,"Free parking",1970383
13231,Internet,1970383
13232,Pool,1970383
13233,"Indoor pool",1970383
13234,"Outdoor pool",1970383
13235,"Free breakfast",1970383
13236,Restaurant,1970383
13237,"Breakfast buffet",1970383
13238,"Air conditioning",1970383
13239,"Room service",1970383
13240,"Flatscreen TV",1970383
13241,"Free parking",1987285
13242,"Free High Speed Internet (WiFi)",1987285
13243,Pool,1987285
13244,"Fitness Centre with Gym / Workout Room",1987285
13245,"Bar / lounge",1987285
13246,"Evening entertainment",1987285
13247,"Kids stay free",1987285
13248,Babysitting,1987285
13249,"Valet parking",1987285
13250,Wifi,1987285
13251,"Hot bath",1987285
13252,"Pool / beach towels",1987285
13253,"Outdoor pool",1987285
13254,"Fitness / spa changing rooms",1987285
13255,Restaurant,1987285
13256,"Breakfast available",1987285
13257,"Breakfast buffet",1987285
13258,"Kid-friendly buffet",1987285
13259,"Swimup bar",1987285
13260,"Children Activities (Kid / Family Friendly)",1987285
13261,"Airport transportation",1987285
13262,"Car hire",1987285
13263,"Taxi service",1987285
13264,"Business Centre with Internet Access",1987285
13265,"Conference facilities",1987285
13266,"Banquet room",1987285
13267,"Meeting rooms",1987285
13268,Spa,1987285
13269,"Facial treatments",1987285
13270,"Foot massage",1987285
13271,Massage,1987285
13272,Salon,1987285
13273,"Steam room",1987285
13274,"Rooftop terrace",1987285
13275,"24-hour security",1987285
13276,"Baggage storage",1987285
13277,Concierge,1987285
13278,Newspaper,1987285
13279,"Non-smoking hotel",1987285
13280,Shops,1987285
13281,"Butler service",1987285
13282,Doorperson,1987285
13283,"24-hour front desk",1987285
13284,"Express check-in / check-out",1987285
13285,"Dry cleaning",1987285
13286,"Laundry service",1987285
13287,"Ironing service",1987285
13288,Shoeshine,1987285
13289,"Allergy-free room",1987285
13290,"Air conditioning",1987285
13291,Housekeeping,1987285
13292,"Interconnected rooms available",1987285
13293,"Private balcony",1987285
13294,"Room service",1987285
13295,Minibar,1987285
13296,"Flatscreen TV",1987285
13297,Safe,1987285
13298,"VIP room facilities",1987285
13299,"Bridal suite",1987285
13300,"Non-smoking rooms",1987285
13301,Suites,1987285
13302,"Family rooms",1987285
13303,"Smoking rooms available",1987285
13304,"Free parking",1997155
13305,"Free internet",1997155
13306,"Yoga classes",1997155
13307,"Coffee shop",1997155
13308,Boating,1997155
13309,"Walking tours",1997155
13310,"Kids stay free",1997155
13311,"Books, DVDs, music for children",1997155
13312,"Valet parking",1997155
13313,"Paid private parking nearby",1997155
13314,"Public wifi",1997155
13315,"Yoga room",1997155
13316,"Breakfast available",1997155
13317,"Breakfast in the room",1997155
13318,"Complimentary welcome drink",1997155
13319,"Kid-friendly buffet",1997155
13320,"Outdoor dining area",1997155
13321,"Vending machine",1997155
13322,"Water park offsite",1997155
13323,"Highchairs available",1997155
13324,Strollers,1997155
13325,"Car hire",1997155
13326,"Taxi service",1997155
13327,"Photo copier / fax In business centre",1997155
13328,"Rooftop terrace",1997155
13329,"24-hour security",1997155
13330,"Baggage storage",1997155
13331,Concierge,1997155
13332,"Convenience store",1997155
13333,"Currency exchange",1997155
13334,"Executive lounge access",1997155
13335,"Gift shop",1997155
13336,"Mosquito net",1997155
13337,Newspaper,1997155
13338,"Non-smoking hotel",1997155
13339,"Outdoor furniture",1997155
13340,"Picnic area",1997155
13341,"Sun terrace",1997155
13342,"Sun umbrellas",1997155
13343,"Butler service",1997155
13344,Doorperson,1997155
13345,"First aid kit",1997155
13346,Umbrella,1997155
13347,"24-hour front desk",1997155
13348,"Express check-in / check-out",1997155
13349,"Private check-in / check-out",1997155
13350,"Clothes dryer",1997155
13351,"Dry cleaning",1997155
13352,"Laundry service",1997155
13353,"Ironing service",1997155
13354,Shoeshine,1997155
13355,"Allergy-free room",1997155
13356,"Blackout curtains",1997155
13357,"Air conditioning",1997155
13358,Desk,1997155
13359,"Coffee / tea maker",1997155
13360,"Cable / satellite TV",1997155
13361,"Extra long beds",1997155
13362,"Bath / shower",1997155
13363,"Soundproof rooms",1997155
13364,"Air purifier",1997155
13365,"Dining area",1997155
13366,Housekeeping,1997155
13367,"Room service",1997155
13368,Safe,1997155
13369,"Seating area",1997155
13370,"Separate dining area",1997155
13371,"Separate living room",1997155
13372,Sofa,1997155
13373,Telephone,1997155
13374,"VIP room facilities",1997155
13375,"Wardrobe / wardrobe",1997155
13376,"Clothes rack",1997155
13377,Iron,1997155
13378,"Laptop safe",1997155
13379,"Private bathrooms",1997155
13380,"Tile / marble floor",1997155
13381,"Wake-up service / alarm clock",1997155
13382,"Electric kettle",1997155
13383,"Flatscreen TV",1997155
13384,"On-demand films",1997155
13385,Radio,1997155
13386,"iPod docking station",1997155
13387,"Sofa bed",1997155
13388,"Complimentary toiletries",1997155
13389,"Hair dryer",1997155
13390,"City view",1997155
13391,"Landmark view",1997155
13392,"Bridal suite",1997155
13393,"Non-smoking rooms",1997155
13394,Suites,1997155
13395,"Family rooms",1997155
13396,"Free parking",2018548
13397,"Free High Speed Internet (WiFi)",2018548
13398,"Fitness Centre with Gym / Workout Room",2018548
13399,"Free breakfast",2018548
13400,"Game room",2018548
13401,"Kids stay free",2018548
13402,"Airport transportation",2018548
13403,"Business Centre with Internet Access",2018548
13404,"Valet parking",2018548
13405,Wifi,2018548
13406,"Paid wifi",2018548
13407,Sauna,2018548
13408,"Coffee shop",2018548
13409,Restaurant,2018548
13410,"Breakfast buffet",2018548
13411,"Snack bar",2018548
13412,"Special diet menus",2018548
13413,"Vending machine",2018548
13414,"Car hire",2018548
13415,"Taxi service",2018548
13416,"Conference facilities",2018548
13417,"Banquet room",2018548
13418,"Meeting rooms",2018548
13419,"24-hour security",2018548
13420,"Baggage storage",2018548
13421,Concierge,2018548
13422,"Currency exchange",2018548
13423,Newspaper,2018548
13424,Doorperson,2018548
13425,"24-hour front desk",2018548
13426,"Express check-in / check-out",2018548
13427,"Dry cleaning",2018548
13428,"Laundry service",2018548
13429,"Self-serve laundry",2018548
13430,"Ironing service",2018548
13431,"Soundproof rooms",2018548
13432,"Air conditioning",2018548
13433,Housekeeping,2018548
13434,"Room service",2018548
13435,Safe,2018548
13436,"VIP room facilities",2018548
13437,"Flatscreen TV",2018548
13438,"Non-smoking rooms",2018548
13439,Suites,2018548
13440,"Family rooms",2018548
13441,"Smoking rooms available",2018548
13442,"Free parking",2037993
13443,"Free High Speed Internet (WiFi)",2037993
13444,Pool,2037993
13445,"Fitness Centre with Gym / Workout Room",2037993
13446,"Bar / lounge",2037993
13447,"Kids stay free",2037993
13448,"Free airport transportation",2037993
13449,"Business Centre with Internet Access",2037993
13450,"Valet parking",2037993
13451,Wifi,2037993
13452,"Outdoor pool",2037993
13453,"Fitness / spa changing rooms",2037993
13454,Sauna,2037993
13455,"Coffee shop",2037993
13456,Restaurant,2037993
13457,"Breakfast available",2037993
13458,"Breakfast buffet",2037993
13459,"Free shuttle or taxi services",2037993
13460,"Car hire",2037993
13461,"Taxi service",2037993
13462,"Conference facilities",2037993
13463,"Banquet room",2037993
13464,"Meeting rooms",2037993
13465,Massage,2037993
13466,"Steam room",2037993
13467,"24-hour security",2037993
13468,"Baggage storage",2037993
13469,Concierge,2037993
13470,"Currency exchange",2037993
13471,Newspaper,2037993
13472,"Butler service",2037993
13473,Doorperson,2037993
13474,"24-hour front desk",2037993
13475,"Dry cleaning",2037993
13476,"Laundry service",2037993
13477,"Ironing service",2037993
13478,"Allergy-free room",2037993
13479,"Air conditioning",2037993
13480,Housekeeping,2037993
13481,"Interconnected rooms available",2037993
13482,"Room service",2037993
13483,Kitchenette,2037993
13484,Minibar,2037993
13485,"Flatscreen TV",2037993
13486,Safe,2037993
13487,"VIP room facilities",2037993
13488,Iron,2037993
13489,Refrigerator,2037993
13490,"Non-smoking rooms",2037993
13491,Suites,2037993
13492,"Family rooms",2037993
13493,"Smoking rooms available",2037993
13494,"Free parking",2048980
13495,"Free High Speed Internet (WiFi)",2048980
13496,Pool,2048980
13497,"Fitness Centre with Gym / Workout Room",2048980
13498,"Bar / lounge",2048980
13499,"Entertainment staff",2048980
13500,"Nightclub / DJ",2048980
13501,"Kids stay free",2048980
13502,"Valet parking",2048980
13503,Wifi,2048980
13504,"Hot bath",2048980
13505,"Pool / beach towels",2048980
13506,"Outdoor pool",2048980
13507,"Fitness / spa changing rooms",2048980
13508,"Fitness classes",2048980
13509,Sauna,2048980
13510,Restaurant,2048980
13511,"Breakfast available",2048980
13512,"Breakfast buffet",2048980
13513,"Breakfast in the room",2048980
13514,"Complimentary Instant Coffee",2048980
13515,"Kid-friendly buffet",2048980
13516,"Snack bar",2048980
13517,"Special diet menus",2048980
13518,"Swimup bar",2048980
13519,"Poolside bar",2048980
13520,Babysitting,2048980
13521,"Airport transportation",2048980
13522,"Car hire",2048980
13523,"Taxi service",2048980
13524,"Conference facilities",2048980
13525,"Banquet room",2048980
13526,"Meeting rooms",2048980
13527,Spa,2048980
13528,"Full body massage",2048980
13529,"Head massage",2048980
13530,Massage,2048980
13531,Salon,2048980
13532,"Steam room",2048980
13533,"Rooftop terrace",2048980
13534,"24-hour security",2048980
13535,"Baggage storage",2048980
13536,Concierge,2048980
13537,"Currency exchange",2048980
13538,Newspaper,2048980
13539,"Non-smoking hotel",2048980
13540,"Butler service",2048980
13541,Doorperson,2048980
13542,"24-hour front desk",2048980
13543,"Express check-in / check-out",2048980
13544,"Private check-in / check-out",2048980
13545,"Dry cleaning",2048980
13546,"Laundry service",2048980
13547,"Ironing service",2048980
13548,Shoeshine,2048980
13549,"Allergy-free room",2048980
13550,"Blackout curtains",2048980
13551,"Air conditioning",2048980
13552,"Additional bathroom",2048980
13553,Housekeeping,2048980
13554,Minibar,2048980
13555,"Flatscreen TV",2048980
13556,"Walk-in shower",2048980
13557,"Soundproof rooms",2048980
13558,"Interconnected rooms available",2048980
13559,"Room service",2048980
13560,Safe,2048980
13561,Telephone,2048980
13562,"VIP room facilities",2048980
13563,"Bottled water",2048980
13564,"Laptop safe",2048980
13565,Refrigerator,2048980
13566,"On-demand films",2048980
13567,"Bath / shower",2048980
13568,"Complimentary toiletries",2048980
13569,"Hair dryer",2048980
13570,"City view",2048980
13571,"Non-smoking rooms",2048980
13572,Suites,2048980
13573,"Family rooms",2048980
13574,"Free parking",2070754
13575,"Free internet",2070754
13576,Pool,2070754
13577,"Fitness Centre with Gym / Workout Room",2070754
13578,"Free breakfast",2070754
13579,"Kids stay free",2070754
13580,"Indoor play area for children",2070754
13581,"Car hire",2070754
13582,"Valet parking",2070754
13583,Wifi,2070754
13584,"Paid wifi",2070754
13585,"Indoor pool",2070754
13586,"Outdoor pool",2070754
13587,"Fitness / spa changing rooms",2070754
13588,"Bar / lounge",2070754
13589,Restaurant,2070754
13590,"Breakfast buffet",2070754
13591,"Rooftop bar",2070754
13592,"Children Activities (Kid / Family Friendly)",2070754
13593,"Kids club",2070754
13594,"Taxi service",2070754
13595,"Business Centre with Internet Access",2070754
13596,"Conference facilities",2070754
13597,"Banquet room",2070754
13598,"Meeting rooms",2070754
13599,Spa,2070754
13600,Massage,2070754
13601,"Rooftop terrace",2070754
13602,"24-hour security",2070754
13603,"Baggage storage",2070754
13604,Concierge,2070754
13605,"Currency exchange",2070754
13606,Newspaper,2070754
13607,Shops,2070754
13608,Doorperson,2070754
13609,"24-hour front desk",2070754
13610,"Express check-in / check-out",2070754
13611,"Dry cleaning",2070754
13612,"Laundry service",2070754
